Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Home Mortgage,1168386.0,10,0.0,18.0,17.9,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,0.0,0.416432925420195
Rent,1049294.0,3,0.0,5.0,6.1,249810.0,0.0,0.0,0.0,business loan,0,337502.0,119529.0,15215.0,731.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3216467453354351,0.4784796445298427,0.0,0.17400271039384577
Home Mortgage,805828.0,9,0.0,8.0,20.5,657360.0,0.0,38.0,0.0,debt consolidation,0,250933.0,250933.0,13565.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3113977176270867,0.3817284288669831,1.853658536585366,0.20200340519316778
Rent,757568.0,5,0.0,13.0,11.4,383548.0,0.0,0.0,0.0,debt consolidation,0,276583.0,276583.0,11553.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3650932985553772,0.7211170440205659,0.0,0.1830013939342739
Rent,840541.0,6,0.0,6.0,14.8,427372.0,0.0,0.0,0.0,business loan,0,349701.0,1102.0,483.0,751.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4160427629348241,0.0025785498348043392,0.0,0.006895558931688044
Rent,1242087.0,10,0.0,17.0,20.6,613954.0,1.0,36.0,1.0,debt consolidation,0,196130.0,181336.0,16251.0,711.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1579035929045228,0.29535763265651827,1.7475728155339805,0.1570034949242686
Rent,1168386.0,1,0.0,9.0,8.9,111604.90000000002,0.0,0.0,0.0,wedding,0,32824.0,14041.0,7879.0,731.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0280934554162751,0.12580988827551476,0.0,0.08092188711607294
Own Home,337079.0,1,0.0,9.0,31.9,644204.0,0.0,0.0,0.0,educational expenses,0,349701.0,224770.0,4326.0,734.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0374452279732644,0.3489112144600158,0.0,0.15400544086104445
Rent,960260.0,10,0.0,10.0,16.3,796312.0,0.0,34.0,0.0,other,1,333564.0,320473.0,16645.0,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3473684210526316,0.40244652849636825,2.085889570552147,0.20800616499698
Home Mortgage,708624.0,9,0.0,7.0,8.5,576378.0,0.0,0.0,0.0,debt consolidation,0,299376.0,210064.0,6555.0,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.422475106685633,0.36445527067306527,0.0,0.111003861003861
Rent,1510538.0,10,0.0,7.0,18.8,593472.0,0.0,0.0,0.0,debt consolidation,1,432060.0,432060.0,19511.0,724.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2860305401121984,0.7280208670333226,0.0,0.15499907979805871
Rent,1194834.0,3,0.0,10.0,31.3,520740.0,0.0,30.0,0.0,debt consolidation,0,349701.0,332804.0,12148.0,747.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29267747653648957,0.6390982063985866,0.9584664536741214,0.12200523252602453
Rent,1168386.0,1,0.0,16.0,17.6,1158630.0,0.0,71.0,0.0,home improvements,0,343772.0,218139.0,5996.0,731.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.294228106122463,0.18827321923305973,4.034090909090909,0.061582388012180904
Home Mortgage,2454933.0,10,0.0,10.0,22.4,531454.0,0.0,3.0,0.0,debt consolidation,0,437316.0,383249.0,40546.2,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17813765182186234,0.7211329672935005,0.13392857142857142,0.19819457394560258
Rent,1168386.0,3,0.0,14.0,11.9,300740.0,0.0,73.0,0.0,debt consolidation,0,157149.0,157149.0,14324.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13450092691969948,0.5225410653720822,6.134453781512605,0.14711576482429609
Rent,1390306.0,10,0.0,7.0,23.9,351516.0,0.0,52.0,0.0,buy house,0,349701.0,10925.0,9755.0,744.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25152808086852824,0.03107966635942603,2.175732217573222,0.08419729181921103
Home Mortgage,2622773.3,3,0.0,11.0,16.7,518188.0,0.0,0.0,0.0,debt consolidation,0,393382.0,362938.0,26188.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14998703852902576,0.7003983110376929,0.0,0.11981820922151373
Rent,1131545.0,3,0.0,14.0,14.6,602954.0,0.0,44.0,0.0,debt consolidation,1,349701.0,216106.0,12258.0,734.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3090473644441891,0.35841208450395884,3.0136986301369864,0.12999571382490313
Home Mortgage,1168386.0,2,0.0,9.0,13.8,259842.0,0.0,0.0,0.0,debt consolidation,0,160455.0,160455.0,13511.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1373304712654893,0.6175098713833791,0.0,0.13876578459515948
Home Mortgage,1530640.0,10,0.0,14.0,18.0,283448.0,2.0,61.0,2.0,debt consolidation,0,243694.0,194598.0,15306.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15921052631578947,0.6865386243684909,3.388888888888889,0.1199968640568651
Home Mortgage,902918.0,10,0.0,13.0,15.2,329252.0,0.0,72.0,0.0,debt consolidation,0,222442.0,31559.0,9706.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24635902706558072,0.09585059468127756,4.736842105263158,0.1289951025453031
Rent,1030579.0,0,0.0,11.0,8.0,141020.0,0.0,0.0,0.0,buy house,1,379698.0,95247.0,10478.0,671.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3684317262432089,0.6754148347752091,0.0,0.12200520290050544
Home Mortgage,2041094.0,3,0.0,19.0,16.0,1034616.0,0.0,0.0,0.0,debt consolidation,0,644556.0,455696.0,40546.2,736.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0.440449403450169,0.0,0.23837922212303791
Home Mortgage,1039984.0,10,0.0,10.0,23.8,147950.0,0.0,63.0,0.0,debt consolidation,0,224246.0,95456.0,13780.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21562447114570993,0.6451909428861101,2.6470588235294117,0.15900244619147988
Home Mortgage,1350083.0,5,0.0,10.0,12.2,325490.0,0.0,0.0,0.0,debt consolidation,1,223322.0,168663.0,15076.0,724.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16541353383458646,0.5181818181818182,0.0,0.1340006503303871
Home Mortgage,1637629.0,10,0.0,9.0,17.0,372878.0,0.0,0.0,0.0,debt consolidation,0,460438.0,285323.0,24974.0,724.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2811613619446163,0.7651912958125714,0.0,0.18300115593947103
Rent,566409.0,3,0.0,12.0,6.0,288772.0,0.0,0.0,0.0,other,0,109318.0,82308.0,11611.0,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1930018767357157,0.28502763425816907,0.0,0.2459918539429988
Home Mortgage,1168386.0,5,0.0,8.0,6.4,405284.0,0.0,23.0,0.0,debt consolidation,0,182336.0,158555.0,21091.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15605801507378556,0.3912194905300974,3.59375,0.21661676877333347
Rent,405346.0,2,0.0,10.0,9.8,251900.0,0.0,5.0,0.0,debt consolidation,0,349701.0,41762.0,7600.0,746.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8627222175622802,0.16578801111552202,0.5102040816326531,0.2249929689697197
Rent,1217349.0,0,0.0,10.0,16.7,366498.0,0.0,60.0,0.0,debt consolidation,0,325292.0,298490.0,25361.0,707.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26721342852378405,0.8144382779715033,3.5928143712574854,0.24999568735013541
Rent,494798.0,6,0.0,9.0,10.3,330176.0,0.0,17.0,0.0,debt consolidation,0,176286.0,124602.0,6968.0,694.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35627872384286113,0.3773805485559217,1.6504854368932038,0.16899017376788103
Home Mortgage,2379047.0,10,0.0,11.0,21.7,1046694.0,0.0,0.0,0.0,debt consolidation,1,777483.2999999999,766592.9999999992,25376.0,679.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3268045145808384,0.7323945680399421,0.0,0.1279974712563476
Home Mortgage,1004207.0,6,0.0,10.0,14.8,380248.0,1.0,0.0,1.0,debt consolidation,0,349701.0,139897.0,12218.0,726.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.34823597126887185,0.3679098903873262,0.0,0.1460017705512907
Home Mortgage,2334150.0,2,0.0,14.0,17.7,1467620.0,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,708.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33309054688002054,0.5223375260626042,0.0,0.20845035666088296
Home Mortgage,1933573.0,4,0.0,9.0,20.5,847990.0,0.0,0.0,0.0,debt consolidation,0,545336.0,186751.0,12214.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2820353821655557,0.2202278328753877,0.0,0.0758016376935342
Home Mortgage,1242657.0,10,0.0,15.0,13.2,697004.0,0.0,59.0,0.0,debt consolidation,1,221364.0,164331.0,12841.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17813765182186234,0.2357676570005337,4.46969696969697,0.12400203756949826
Home Mortgage,1191015.0,3,0.0,15.0,22.4,1392116.0,0.0,0.0,0.0,debt consolidation,0,660041.0,660041.0,22629.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5541836164951743,0.47412787440127113,0.0,0.22799712849964107
Have Mortgage,1168386.0,10,0.0,8.0,31.9,651794.0,0.0,13.0,0.0,take a trip,0,401356.0,401356.0,15390.0,731.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3435131882785312,0.6157712406066947,0.40752351097178685,0.15806420138550104
Rent,753464.0,0,0.0,12.0,14.3,516692.0,0.0,0.0,0.0,debt consolidation,0,319504.0,319504.0,10862.0,740.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.424046802501513,0.6183645189010087,0.0,0.1729930029835533
Home Mortgage,1594176.0,10,0.0,8.0,18.0,909018.0,0.0,0.0,0.0,business loan,1,434324.0,372115.0,6509.0,735.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27244419687663096,0.4093593306183156,0.0,0.04899584487534626
Home Mortgage,1878910.0,10,0.0,17.0,21.7,1706333.1999999997,0.0,1.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,16441.0,693.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4137948597857268,0.44926336778772125,0.04608294930875576,0.10500343284138144
Home Mortgage,564300.0,10,0.0,14.0,19.1,349844.0,1.0,13.0,1.0,debt consolidation,1,326700.0,58007.0,15001.0,671.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5789473684210527,0.16580818879271905,0.6806282722513088,0.31900053163211056
Rent,1168386.0,9,0.0,11.0,14.1,296692.0,0.0,74.0,0.0,take a trip,0,187321.0,187321.0,19964.0,731.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16032458451231013,0.6313651867930379,5.24822695035461,0.2050418269304836
Rent,1219724.0,10,0.0,7.0,18.8,385242.0,0.0,17.0,0.0,other,1,159695.0,159695.0,17971.0,723.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13092716057075207,0.4145316450438945,0.9042553191489361,0.17680393269296987
Home Mortgage,2622773.3,10,0.0,6.0,23.0,935814.0,0.0,4.0,0.0,debt consolidation,0,661922.0,661922.0,23642.0,724.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2523748430716448,0.7073221815446232,0.17391304347826086,0.10816947084218069
Rent,1682298.0,3,0.0,5.0,12.9,445984.0,0.0,0.0,0.0,debt consolidation,0,223782.0,223782.0,7388.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13302161685979536,0.5017713639951209,0.0,0.052699343398137546
Home Mortgage,1168386.0,4,0.0,10.0,15.5,209220.0,0.0,8.0,0.0,debt consolidation,0,337502.0,103360.0,18460.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2888617289149305,0.494025427779371,0.5161290322580645,0.18959487703550026
Rent,968924.0,10,0.0,12.0,21.2,196460.0,0.0,35.0,0.0,debt consolidation,0,128370.0,88236.0,10497.0,725.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13248717133645158,0.44912959381044487,1.650943396226415,0.13000400444204085
Home Mortgage,1168386.0,10,0.0,8.0,19.2,359084.0,0.0,72.0,0.0,debt consolidation,0,328482.0,142329.0,26793.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28114167749356805,0.39636686680553856,3.75,0.27517960673955355
Rent,606062.0,8,0.0,11.0,27.3,235620.0,2.0,0.0,2.0,debt consolidation,0,116226.0,105811.0,11566.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19177245892334446,0.4490747814277226,0.0,0.22900627328557144
Own Home,1168386.0,10,0.0,6.0,20.4,249392.0,0.0,0.0,0.0,debt consolidation,0,331056.0,152285.0,10321.0,731.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28334471655771293,0.6106250400975172,0.0,0.10600263953864562
Rent,1168386.0,10,0.0,16.0,20.7,612216.0,0.0,42.0,0.0,debt consolidation,1,412852.0,378062.0,25810.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.353352402373873,0.6175304141022123,2.028985507246377,0.2650836281845212
Home Mortgage,1534478.0,4,0.0,14.0,15.7,539220.0,0.0,0.0,0.0,debt consolidation,0,325028.0,321784.0,17391.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21181665686963255,0.5967582804792108,0.0,0.13600194984874336
Home Mortgage,700625.0,10,0.0,11.0,20.1,414502.0,1.0,68.0,1.0,debt consolidation,0,349701.0,156427.0,3912.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4991272078501338,0.3773853925915918,3.3830845771144276,0.06700303300624443
Rent,1576791.0,1,0.0,6.0,9.7,448954.0,0.0,39.0,0.0,other,0,349701.0,94221.0,11524.0,748.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22178018519892617,0.20986782610245147,4.020618556701031,0.08770217486020658
Home Mortgage,2622773.3,10,0.0,17.0,7.8,1387606.0,0.0,13.0,0.0,debt consolidation,0,349701.0,293607.0,19183.0,737.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13333253011230517,0.21159248374538595,1.6666666666666667,0.08776816509455851
Home Mortgage,395124.0,9,0.0,16.0,16.5,561462.0,0.0,21.0,0.0,debt consolidation,0,207537.0,207537.0,9582.0,701.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5252452394691287,0.3696367697190549,1.2727272727272727,0.29100737996173354
Home Mortgage,1168386.0,10,0.0,12.0,16.8,362032.0,1.0,0.0,1.0,debt consolidation,0,430980.0,229482.0,15794.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3688678227914405,0.6338721438988819,0.0,0.16221351505410028
Home Mortgage,1440257.0,4,0.0,7.0,16.0,1286186.0,0.0,0.0,0.0,business loan,0,349701.0,242155.0,2953.0,746.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24280458279320982,0.18827370224835288,0.0,0.024603942213091135
Home Mortgage,1026817.0,10,0.0,19.0,20.8,957550.0,0.0,0.0,0.0,debt consolidation,1,619419.0,619419.0,18055.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6032418629609755,0.646879014150697,0.0,0.21100157087387528
Rent,749816.0,9,0.0,7.0,14.5,329890.0,0.0,0.0,0.0,buy a car,0,325578.0,207138.0,12934.0,731.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4342105263157895,0.6279002091606293,0.0,0.2069947827200273
Rent,1168386.0,3,0.0,12.0,13.8,271700.0,0.0,0.0,0.0,debt consolidation,0,307230.0,99484.0,3454.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26295248316908965,0.36615384615384616,0.0,0.03547457775084604
Home Mortgage,918384.0,10,0.0,10.0,31.9,763906.0,0.0,11.0,0.0,debt consolidation,0,502075.0,502075.0,14388.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5466939755047997,0.6572470958468712,0.3448275862068966,0.18799979093712435
Home Mortgage,1988825.0,10,0.0,4.0,14.2,730466.0,0.0,41.0,0.0,debt consolidation,0,614086.0,383553.0,6911.0,737.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3087682425552776,0.5250798805146304,2.887323943661972,0.041698993124080805
Rent,2421835.0,3,1.0,2.0,23.0,754160.0,1.0,0.0,0.0,debt consolidation,0,232958.0,120498.0,3713.0,749.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09619069837540542,0.15977776599130158,0.0,0.018397619986497842
Rent,901588.0,0,0.0,5.0,16.0,131230.0,0.0,55.0,0.0,debt consolidation,1,266904.0,88407.0,7566.0,671.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29603765799899734,0.6736797988264879,3.4375,0.10070231635736057
Home Mortgage,1168386.0,4,0.0,10.0,20.2,1417042.0,0.0,17.0,0.0,debt consolidation,0,671878.0,671878.0,33841.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5750479721598856,0.47414120400101056,0.8415841584158417,0.34756664321551267
Rent,756276.0,2,0.0,5.0,16.7,525778.0,0.0,0.0,0.0,other,1,349701.0,53580.0,1683.0,739.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4623986481125938,0.10190612768126471,0.0,0.026704536439077796
Rent,681435.0,0,0.0,8.0,18.8,261602.0,0.0,67.0,0.0,debt consolidation,0,169070.0,127870.0,4594.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24810877046233318,0.48879595721745245,3.5638297872340425,0.0808998657245372
Home Mortgage,2131591.0,0,0.0,15.0,31.7,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,20783.0,728.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36474318947678047,0.44926336778772125,0.0,0.11699993103742698
Rent,735528.0,4,0.0,11.0,14.3,546920.0,0.0,0.0,0.0,debt consolidation,0,349701.0,403845.0,15201.0,714.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4754421313668548,0.7383986689095298,0.0,0.2480014357033315
Home Mortgage,2622773.3,10,0.0,15.0,16.6,667480.0,0.0,0.0,0.0,debt consolidation,1,777483.2999999999,328016.0,40546.2,709.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.4914244621561695,0.0,0.18551142029698106
Home Mortgage,1951319.0,4,0.0,7.0,18.6,601766.0,0.0,0.0,0.0,business loan,0,327888.0,220875.0,13936.0,736.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1680340323647748,0.3670446652020885,0.0,0.08570203026773172
Home Mortgage,2622773.3,4,0.0,18.0,25.5,1553530.0,0.0,0.0,0.0,debt consolidation,1,349701.0,633289.0,40546.2,727.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13333253011230517,0.40764516938842504,0.0,0.18551142029698106
Home Mortgage,1808800.0,5,0.0,7.0,23.3,522104.0,1.0,61.0,1.0,debt consolidation,1,436524.0,257013.0,19897.0,717.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24133348076072533,0.49226399338062915,2.6180257510729614,0.13200132684652807
Home Mortgage,2379522.0,2,0.0,20.0,17.8,1267530.0,0.0,37.0,0.0,debt consolidation,0,349701.0,766592.9999999992,39064.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14696270931724942,0.6047927859695622,2.0786516853932584,0.1970009102668519
Home Mortgage,2334226.0,10,0.0,13.0,31.4,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,628083.0,628083.0,30150.0,750.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26907548797759945,0.36808930401166673,0.0,0.15499784511011358
Home Mortgage,664810.0,10,0.0,11.0,21.1,393162.0,1.0,0.0,1.0,debt consolidation,0,349701.0,117477.0,5651.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5260164558294851,0.2988004944526684,0.0,0.10200207578105022
Rent,848426.0,10,0.0,10.0,17.9,274934.0,0.0,0.0,0.0,debt consolidation,0,163362.0,163362.0,13221.0,718.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19254714023379765,0.5941862410614911,0.0,0.18699568377206732
Rent,1197323.0,3,0.0,17.0,12.0,671176.0,0.0,0.0,0.0,debt consolidation,0,290686.0,213902.0,17660.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24277993490478342,0.3186973312514154,0.0,0.1769948460022901
Rent,1501855.0,10,0.0,8.0,14.7,372196.0,0.0,8.0,0.0,debt consolidation,1,535084.0,132430.0,28285.0,678.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3562820645135516,0.35580715536975144,0.54421768707483,0.2260005126992952
Own Home,708491.0,1,0.0,16.0,19.4,559020.0,0.0,21.0,0.0,debt consolidation,0,438862.0,438862.0,20960.0,709.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6194320040762692,0.7850559908411148,1.0824742268041239,0.35500803821078886
Home Mortgage,1281455.0,5,0.0,9.0,20.5,552662.0,0.0,0.0,0.0,debt consolidation,1,541530.0,368486.0,26056.0,675.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4225899465841563,0.6667474876144913,0.0,0.24399764330390064
Own Home,833416.0,10,0.0,7.0,9.5,237138.0,0.0,59.0,0.0,debt consolidation,0,61402.0,58159.0,3091.0,671.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07367509143093005,0.24525381845170321,6.2105263157894735,0.04450598500628738
Home Mortgage,1168386.0,10,0.0,16.0,24.5,824428.0,0.0,0.0,0.0,debt consolidation,0,317566.0,317566.0,25942.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27179887468696134,0.3851955537657624,0.0,0.2664393445316873
Rent,696863.0,7,0.0,7.0,7.8,652762.0,0.0,0.0,0.0,other,0,187169.0,187169.0,9872.0,718.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2685879433977697,0.28673390914299546,0.0,0.16999611114379728
Home Mortgage,1094837.0,10,0.0,9.0,31.9,611754.0,0.0,0.0,0.0,debt consolidation,0,230356.0,230356.0,17700.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210402096385124,0.3765500511643569,0.0,0.19400148149907245
Home Mortgage,2356475.0,10,0.0,11.0,31.9,465124.0,0.0,0.0,0.0,debt consolidation,0,523886.0,272745.0,32009.0,700.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22231765666938966,0.5863920158925362,0.0,0.16300109273385036
Home Mortgage,1168386.0,3,0.0,17.0,20.6,1706333.1999999997,0.0,47.0,0.0,debt consolidation,1,777483.2999999999,766592.9999999992,40546.2,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,2.2815533980582523,0.416432925420195
Rent,597075.0,2,0.0,12.0,4.8,943360.0,0.0,0.0,0.0,debt consolidation,0,144958.0,97774.0,3060.0,737.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24278022024033832,0.10364441994572592,0.0,0.06149981158145962
Own Home,1168386.0,0,0.0,9.0,9.1,111604.90000000002,0.0,3.0,0.0,buy a car,0,51585.0,51585.0,4553.0,731.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044150648843789636,0.462210888590017,0.32967032967032966,0.04676194339884251
Home Mortgage,1770895.0,10,0.0,19.0,10.1,1115114.0,0.0,0.0,0.0,debt consolidation,0,471903.0,471903.0,24350.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2664771203261628,0.4231881224699896,0.0,0.16500131289545683
Home Mortgage,2010960.0,10,1.0,7.0,23.4,180488.0,1.0,40.0,0.0,home improvements,0,646800.0,13870.0,17763.0,743.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3216374269005848,0.07684721421922787,1.7094017094017095,0.10599713569638382
Rent,1325345.0,0,0.0,16.0,9.9,980342.0,0.0,0.0,0.0,debt consolidation,1,536788.0,536788.0,24850.0,671.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40501756146512796,0.5475517727486938,0.0,0.22499801938363218
Home Mortgage,1168386.0,3,0.0,20.0,20.5,1706333.1999999997,0.0,0.0,0.0,debt consolidation,1,777483.2999999999,766592.9999999992,40120.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,0.0,0.4120556049113906
