Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Home Mortgage,0.6684718505965309,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,-0.12098686677172954,0.2319533505392147,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.5303573351650206,-0.02277790394316893,-1.1432556026894278,-0.5175566631019822,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9393014338692895,-0.4062660684063454,-0.6517982060073902,-1.5358863483885181
Home Mortgage,-0.7564571940931711,-1.3965578580370046,-0.12101820354380821,0.9420530442908254,-0.8128195826731465,-0.8433463205192872,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.0567142370064208,-0.6636319614856041,-0.5908466641199434,-1.1553928823860933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6509403670603606,0.3523303258044189,-0.6517982060073902,-0.12828251378851702
Home Mortgage,0.7446699374663687,-0.023110540201446223,-0.12101820354380821,-0.674742798313566,-0.3253919873789664,-0.8583478553538937,-0.36200903491510206,1.9950961452715692,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.14257239041949551,-0.7047231746613598,0.6129086521866858,-0.9591355841448284,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6801249400546517,0.26082975352051174,2.032092116369942,-0.020527948817899457
Rent,-1.302714861062329,-1.3965578580370046,-0.12101820354380821,-0.9057136329713361,-0.23105116248331847,-0.9437014156197583,-0.36200903491510206,1.6860171404535553,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.9747000149778435,-0.7433751834020249,-0.5017930850089923,0.5127941526646589,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03217894284052665,0.5123224312612876,1.6382286935916763,1.093665556774255
Rent,-0.19303811528362164,-1.6712473216041164,-0.12101820354380821,-0.21280112899802556,-0.3882858706427317,0.23319485687035454,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.20164234807333892,0.6565405312295398,1.020914395327647,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24156196039952033,0.46279465319117863,-0.6517982060073902,1.3734837043064478
Rent,0.015487221562127909,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.7499256994093811,-0.5538166982113815,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.22228527722836244,-0.29775129622202673,-0.13045646267842284,0.8071801000265564,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.35882330223528097,0.4361025457923767,-0.6517982060073902,-0.23618891477554121
Home Mortgage,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,0.01816970565974464,-1.064395115728207,0.22326280622123576,1.8346477303464392,-0.6983066109996929,2.6336505423134478,debt consolidation,-0.5915167019106974,-0.49993427504133214,-0.5795732240301771,0.3669982139757577,0.31653685442339397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.494980050979867,-1.1151542815210396,-0.6517982060073902,0.5594787779912824
Rent,-0.004652617126596075,-1.6712473216041164,-0.12101820354380821,-0.9057136329713361,-0.3568389290108489,-0.8534335594597985,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.4612718089282871,-1.241896526055387,1.1015660473884539,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.18501517735960252,1.1641877944812724,-0.6517982060073902,-1.4940124735091236
Rent,1.6533383284451177,-0.5724894673356696,-0.12101820354380821,-0.21280112899802556,0.6494632032093935,0.14556520166406686,-0.36200903491510206,-0.12430274490909606,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.7135669988010082,1.1316225027410156,2.155779207039012,0.9053087491471888,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.48744379302629876,1.2479739574134048,-0.2395627998233073,0.5544733177874676
Home Mortgage,0.25510875300296715,-1.121868394469893,-0.12101820354380821,0.24914054031751484,-0.08953992513984706,0.2388850942214122,-0.36200903491510206,0.22893040345434817,-0.34379580489048017,other,1.6905693394114378,0.8812875521901359,-0.4501077578599882,-0.8330012355093219,0.31653685442339397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.454161814337023,-0.9587971779253454,0.1929672725113766,-1.1297998265781493
Home Mortgage,-1.2276868704543362,-0.023110540201446223,-0.12101820354380821,-1.3676553022868765,-0.27822157493114247,-1.1447762983054728,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,buy a car,-0.5915167019106974,-1.1265173632760819,-1.16188637513044,-1.1119237663096593,0.9543730737075051,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40309005125538383,-0.8709661301329762,-0.6517982060073902,-0.5595582415646312
Rent,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.7813726410412639,0.4688741420650693,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.0001680532668134986,0.46956612972433215,1.7081391850706467,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030046528657737517,-0.06314514093809895,-0.6517982060073902,2.2289516989662657
Rent,-0.24601156422896256,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,-0.3253919873789664,0.42319705496521565,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,0.5407812559684121,0.7382538798050721,0.21765308851887974,0.022150907061496482,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6618602770954326,0.2950970562948573,-0.6517982060073902,0.4346903217502716
Home Mortgage,0.6714857349073434,0.5262683869327771,-0.12101820354380821,-0.44377196365579574,-0.9386073492006769,0.6206482910469158,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,-0.04623802060496179,-0.5412964775102952,-1.2824203522878952,-0.3212993648607172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5763894953085833,-1.2599652486788946,-0.6517982060073902,-1.6604754255999008
Home Mortgage,0.3047492004751741,-1.6712473216041164,-0.12101820354380821,-0.21280112899802556,0.4922284950499806,2.458181119994821,-0.36200903491510206,2.304175150089583,-0.34379580489048017,debt consolidation,1.6905693394114378,2.2193344920508977,2.475248884255103,1.0614382215601552,-2.4801296455146318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5526300868621223,0.0014365893949674087,1.6062227271402572,0.772483481445417
Own Home,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,1.4039947136063657,2.1746398723556988,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,0.4672721621123645,-0.6364254504788253,1.143770775832544,0.31653685442339397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5204303135753334,-1.7037649447631544,-0.6517982060073902,1.5264172175183217
Rent,-0.8650279442073838,-0.2978000037685579,-0.12101820354380821,0.24914054031751484,-0.3725623998267904,0.07924807180901325,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.06715266155077716,-0.9019905787051531,1.0525017228281375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8405215034972828,-0.2994681597458998,-0.6517982060073902,-0.5475965191351081
Rent,-0.19963320330492915,-0.8471789309027813,-0.12101820354380821,1.8659363829219062,-0.8442665243050291,-0.7569581716441394,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.984415388847353,-0.8523888585395317,-0.5548694135135214,0.21840820530276145,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0006355029348006,-0.5777712023639009,-0.6517982060073902,-0.5835469297920114
Rent,-0.19303811528362164,-1.3965578580370046,-0.12101820354380821,-0.9057136329713361,-1.4260349444948568,-0.43080411256760814,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.9308797415992673,-0.39447513362888526,-0.9896604174081648,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9474031082423238,-0.08612702899530707,-0.6517982060073902,-1.129310765328242
Rent,-0.5337488722553624,0.5262683869327771,-0.12101820354380821,0.01816970565974464,0.0048008997558009105,-0.8713836718308621,6.227961260869522,1.5535547098172637,5.611096889517375,debt consolidation,-0.5915167019106974,-1.3400214830108446,-0.7919716409934436,-0.7310986383246487,0.21840820530276145,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2646917423712356,-0.025000366728642934,1.3317671441057362,-0.5715912974143921
Rent,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,2.1746398723556988,-0.7865991353001033,-0.36200903491510206,2.3924834371804438,-0.34379580489048017,debt consolidation,1.6905693394114378,-1.3222294730329476,-1.012813457924331,-0.08202554840054711,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.358257046139044,-1.0504031209652438,0.8929662531439598,0.0005270881107200426
Have Mortgage,-0.2977085445250181,-1.6712473216041164,-0.12101820354380821,-0.9057136329713361,-1.4260349444948568,-1.1447762983054728,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,take a trip,-0.5915167019106974,-1.2320988961712331,-1.0979979820421075,-0.18205021217444553,-1.0081999087051445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2273596868455061,-0.3593175765137671,-0.6517982060073902,-0.02530238704005369
Home Mortgage,-0.5047446679466014,-0.023110540201446223,-0.12101820354380821,-1.1366844676291064,-0.24677463329925997,0.13361570322684582,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.35152741669400034,0.14318181319818196,-0.11286319177748022,1.0034373982678213,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06498086742910555,-0.07458125880047088,-0.6517982060073902,0.30293985781587557
Rent,1.0981808383934428,-0.8471789309027813,-0.12101820354380821,1.6349655482641359,-0.26249810411520147,1.2268137572259472,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,1.7939261501293258,2.1342293411184134,2.2533526735188465,1.1996946965090862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4640703274514903,0.6914306949604562,-0.6517982060073902,1.0522019693454026
Home Mortgage,2.364969600421685,-0.023110540201446223,-0.12101820354380821,0.480111374975285,-0.13671033758767104,1.4412839759303562,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,1.4670990577512542,1.8309236511704274,2.2533526735188465,0.8562444245868726,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.34802844907792807,0.2607506536194094,-0.6517982060073902,0.2145623317589351
Home Mortgage,0.055589611627175135,0.8009578504998889,-0.12101820354380821,1.4039947136063657,-0.010922571060140605,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,-0.09240360146009191,1.15063037194877,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.915298373376508,-0.07385599156997977,-0.6517982060073902,-0.2241254013447826
Home Mortgage,1.2373868360905032,-0.2978000037685579,-0.12101820354380821,-0.44377196365579574,-0.010922571060140605,0.40240182391862317,-0.36200903491510206,1.5535547098172637,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.3672293500267201,0.8102104106402424,0.14233807488675465,1.0034373982678213,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5347219938167865,0.4056884993577868,1.3427869516063646,-0.6554092725332352
Home Mortgage,0.48845431358482017,0.25157892336566545,-0.12101820354380821,0.01816970565974464,-0.5140736371702618,0.27509569554632446,-0.36200903491510206,0.14062211636348712,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.3984336248175466,0.09965139558733582,0.03944709169641054,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.76813228279295,-0.29564371416149526,0.2519486460115608,-0.3799303492583662
Home Mortgage,0.19266816157542677,1.0756473140670004,-0.12101820354380821,1.6349655482641359,2.1746398723556988,2.6049685518799213,-0.36200903491510206,0.2730845469997787,-0.34379580489048017,debt consolidation,1.6905693394114378,2.029340406553376,2.0406952325882117,0.02402827000794398,0.21840820530276145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5375742811262925,-0.3014771406049148,-0.16630080455982305,-0.20016507738799727
Home Mortgage,-0.4295039325637277,1.0756473140670004,-0.12101820354380821,0.480111374975285,0.20920602036303726,-0.11085758514677616,-0.36200903491510206,0.008159685727195526,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.0256019765384115,-0.4823803088473396,-0.5040663728220355,0.6109228017852913,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9329694949412011,-0.7149515573236445,-0.07120337541029956,-0.33554242586898053
Rent,0.0603054541370348,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,-0.8128195826731465,-1.095837670614854,1.8346477303464392,-0.6983066109996929,2.6336505423134478,other,-0.5915167019106974,-0.9776263324084187,-0.828278260854214,-0.3470118365209242,-2.529193970074948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0991728593392915,1.1944500536264357,-0.6517982060073902,-0.5116716513970458
Rent,-1.2511951680786741,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,-0.18388075003549503,-1.1447762983054728,-0.36200903491510206,-0.08014860136366553,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.0345139432587995,-1.3099273212293951,-0.8625539770788828,0.6599871263456076,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1823351196857432,-2.0565482411625093,-0.06862677113250178,0.07541817894957374
Home Mortgage,0.6909518818089446,1.0756473140670004,-0.12101820354380821,0.24914054031751484,-0.8128195826731465,-0.5025528326213986,-0.36200903491510206,-0.08014860136366553,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.4458559289243035,0.05021059799915498,0.8020857336721023,-2.6273226191955805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8838360764217319,1.1032050254480898,0.11220158076668828,0.1831499177014923
Home Mortgage,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,1.6349655482641359,-0.02664604187608212,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,2.2533526735188465,0.31653685442339397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3598124566489043,-0.07385599156997977,-0.6517982060073902,2.9076418402207573
Rent,-0.4152854901091884,-0.8471789309027813,-0.12101820354380821,-1.3676553022868765,-1.8820155981571542,-0.8198094296580942,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,business loan,-0.5915167019106974,-0.1216199576165775,-0.719733663492686,-0.250347685166307,0.31653685442339397,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11615389394142567,0.05508148611443609,-0.6517982060073902,0.003462833154828672
Home Mortgage,-0.8696374143298031,0.8009578504998889,-0.12101820354380821,-0.674742798313566,0.3821641993383917,0.13847826969047689,-0.36200903491510206,0.9795508437266671,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.5822170006119587,-0.07090528375860873,-0.4134313761020109,0.7581157754662401,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04926559210712473,-0.3719016582670274,0.653124077883388,0.33889556793424813
Rent,-0.9596993690293787,-0.2978000037685579,-0.12101820354380821,0.480111374975285,-1.0486716449122657,-0.5053462218664633,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.44574419680422694,0.05574571575570653,-0.6122946404430026,0.31653685442339397,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39969944071249697,1.1258905614246966,-0.6517982060073902,0.11126205210326214
Rent,-0.8048566303785729,-0.023110540201446223,-0.12101820354380821,-1.1366844676291064,-0.5140736371702618,-0.40230119638185574,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,business loan,-0.5915167019106974,-0.0567142370064208,-1.3044860190280394,-1.7064379487207253,1.2978233456297188,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7322112895127951,-2.0451685669241453,-0.6517982060073902,-1.9983878072624048
Rent,-0.05549861832312811,1.0756473140670004,-0.12101820354380821,1.4039947136063657,0.3978876701543332,0.03641610338468845,1.8346477303464392,0.8912425566358061,2.6336505423134478,debt consolidation,-0.5915167019106974,-0.8738005899716125,-0.4145516624407841,-0.14795089497879835,-0.6647496367829309,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9524841968871695,-0.7530738626265411,0.5784427821267363,-0.2001783041430549
Rent,-0.19303811528362164,-1.3965578580370046,-0.12101820354380821,-0.44377196365579574,-1.441758415310798,-1.1447762983054728,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,wedding,-0.5915167019106974,-1.7426827614579843,-1.240597625939707,-0.9754276589265034,0.31653685442339397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.799665012916519,-1.5013231587475382,-0.6517982060073902,-1.1115936085281541
Own Home,-1.744408471177531,-1.3965578580370046,-0.12101820354380821,-0.44377196365579574,2.1746398723556988,0.10754407027290898,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,educational expenses,-0.5915167019106974,-0.0567142370064208,-0.20008930326321028,-1.326601206741386,0.46372982810434266,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.787674580749016,-0.5167308193408824,-0.6517982060073902,-0.23609332270424416
Rent,-0.5814391592911613,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,-0.27822157493114247,0.46520135250211386,-0.36200903491510206,0.8029342695449451,-0.34379580489048017,other,1.6905693394114378,-0.14257239041949551,0.2724596482579793,-0.10900848635536359,-2.6273226191955805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28402144762697423,-0.2804683954934709,0.8166080449966012,0.4108052884482364
Home Mortgage,-1.0510377923782395,0.8009578504998889,-0.12101820354380821,-0.9057136329713361,-1.5046522985745634,-0.05193776384809748,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.3244722819040465,-0.27270254298475105,-1.1062899660773349,0.2674725298630777,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7741907399103798,-0.44813168130609415,-0.6517982060073902,-0.7512283089860806
Rent,0.445479869058881,1.0756473140670004,-0.12101820354380821,-0.9057136329713361,0.11486519546738984,-0.011743996377444861,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,0.3814831762021943,0.8234384039228486,0.17426294286992577,-0.026913417498819762,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11628839745990774,1.1563585616254586,-0.6517982060073902,-0.22419008143059943
Rent,-0.14368132751125584,-0.8471789309027813,-0.12101820354380821,-0.21280112899802556,2.080299047460051,-0.18276149349195908,-0.36200903491510206,0.6263176953632229,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,0.33334594358004643,-0.5534856731055822,1.1015660473884539,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07290844938354157,0.7639244512687398,0.022934604311113667,-0.6194380029793496
